date,price,t1,t2,t3,re
2006/8/14,22275,22880,23075,22920,-654.6235532
2006/8/15,21900,22275,22880,23075,-415.4887127
2006/8/16,21680,21900,22275,22880,-207.0495443
2006/8/17,21550,21680,21900,22275,-66.32410183
2006/8/18,21505,21550,21680,21900,32.57835564
2006/8/21,21100,21505,21550,21680,-355.46371
2006/8/22,20580,21100,21505,21550,-515.6636121
2006/8/23,20360,20580,21100,21505,-236.9156413
2006/8/24,20700,20360,20580,21100,333.7503874
2006/8/25,20390,20700,20360,20580,-300.986245
2006/8/28,20080,20390,20700,20360,-300.5215517
2006/8/29,19520,20080,20390,20700,-542.4199703
2006/8/30,19450,19520,20080,20390,-39.79052016
2006/8/31,19310,19450,19520,20080,-98.43711883
2006/9/1,19660,19310,19450,19520,381.0801824
2006/9/4,18920,19660,19310,19450,-734.8293972
2006/9/5,18680,18920,19660,19310,-261.5046819
2006/9/6,18120,18680,18920,19660,-565.6752351
2006/9/7,17900,18120,18680,18920,-195.6534681
2006/9/8,17880,17900,18120,18680,35.04573613
2006/9/11,17850,17880,17900,18120,26.11081212
2006/9/12,18345,17850,17880,17900,521.1120017
2006/9/13,18580,18345,17850,17880,216.9115256
2006/9/14,19010,18580,18345,17850,367.8283367
2006/9/15,19400,19010,18580,18345,314.6714088
2006/9/18,19600,19400,19010,18580,138.8658809
2006/9/19,19060,19600,19400,19010,-569.0853475
2006/9/20,18495,19060,19600,19400,-551.2520121
2006/9/21,18520,18495,19060,19600,89.30450015
2006/9/22,18110,18520,18495,19060,-323.3890501
2006/9/25,18040,18110,18520,18495,-10.28348856
2006/9/26,18470,18040,18110,18520,447.1600454
2006/9/27,18650,18470,18040,18110,149.6749508
2006/9/28,18340,18650,18470,18040,-377.5371754
2006/9/29,18730,18340,18650,18470,328.1051108
2006/10/9,19155,18730,18340,18650,408.0160449
2006/10/10,18820,19155,18730,18340,-322.2525122
2006/10/11,18780,18820,19155,18730,-19.33880337
2006/10/12,18900,18780,18820,19155,146.2577569
2006/10/13,18700,18900,18780,18820,-184.1587301
2006/10/16,18950,18700,18900,18780,246.8420139
2006/10/17,19675,18950,18700,18900,711.3354578
2006/10/18,19300,19675,18950,18700,-405.5142882
2006/10/19,19550,19300,19675,18950,204.7846181
2006/10/20,19710,19550,19300,19675,137.0838861
2006/10/23,20000,19710,19550,19300,288.9010974
2006/10/24,19980,20000,19710,19550,-10.75132481
2006/10/25,19790,19980,20000,19710,-186.2134625
2006/10/26,19600,19790,19980,20000,-190.0833702
2006/10/27,19020,19600,19790,19980,-575.1947306
2006/10/30,18650,19020,19600,19790,-351.4429179
2006/10/31,17880,18650,19020,19600,-728.5314863
2006/11/1,18080,17880,18650,19020,256.9735506
2006/11/2,17730,18080,17880,18650,-291.0669656
2006/11/3,17710,17730,18080,17880,4.904548832
2006/11/6,17880,17710,17730,18080,163.80451
2006/11/7,17850,17880,17710,17730,-59.59293684
2006/11/8,17550,17850,17880,17710,-336.975502
2006/11/9,17650,17550,17850,17880,82.25733226
2006/11/10,17800,17650,17550,17850,166.2890675
2006/11/13,17610,17800,17650,17550,-159.730728
2006/11/14,17450,17610,17800,17650,-137.8733378
2006/11/15,17450,17450,17610,17800,10.55692952
2006/11/16,17990,17450,17450,17610,539.9870295
2006/11/17,17365,17990,17450,17450,-639.8360285
2006/11/20,17170,17365,17990,17450,-223.2102217
2006/11/21,17300,17170,17365,17990,128.3087939
2006/11/22,17245,17300,17170,17365,-29.35296914
2006/11/23,16825,17245,17300,17170,-389.7917252
2006/11/24,16415,16825,17245,17300,-386.7087238
2006/11/27,17250,16415,16825,17245,857.0135344
2006/11/28,17290,17250,16415,16825,51.66172261
2006/11/29,17250,17290,17250,16415,-69.7279229
2006/11/30,17380,17250,17290,17250,82.28542762
2006/12/1,16750,17380,17250,17290,-665.6899939
2006/12/4,16900,16750,17380,17250,147.5914166
2006/12/5,17290,16900,16750,17380,434.1159708
2006/12/6,17150,17290,16900,16750,-91.67652032
2006/12/7,17280,17150,17290,16900,143.9107883
2006/12/8,17830,17280,17150,17290,530.5408902
2006/12/11,17805,17830,17280,17150,-71.14783713
2006/12/12,17880,17805,17830,17280,16.3553826
2006/12/13,17700,17880,17805,17830,-215.7389991
2006/12/14,17900,17700,17880,17805,203.1184571
2006/12/15,17740,17900,17700,17880,-123.3734001
2006/12/18,17925,17740,17900,17700,224.0667103
2006/12/19,17925,17925,17740,17900,21.75456631
2006/12/20,18350,17925,17925,17740,414.4456951
2006/12/21,18360,18350,17925,17925,-25.98633476
2006/12/22,19000,18360,18350,17925,590.251023
2006/12/25,19050,19000,18360,18350,9.573033713
2006/12/26,19445,19050,19000,18360,364.841584
2006/12/27,19500,19445,19050,19000,44.37600476
2006/12/28,19580,19500,19445,19050,78.6553957
2006/12/29,19225,19580,19500,19445,-350.5505949
2007/1/4,18625,19225,19580,19500,-591.7475101
2007/1/5,18085,18625,19225,19580,-515.5201938
2007/1/8,18150,18085,18625,19225,113.6163946
2007/1/10,19150,18150,18085,18625,1056.848811
2007/1/11,19250,19150,18150,18085,118.0134772
2007/1/12,18600,19250,19150,18150,-706.2054799
2007/1/15,19300,18600,19250,19150,618.8759675
2007/1/16,19460,19300,18600,19250,116.5253934
2007/1/17,19665,19460,19300,18600,193.7389198
2007/1/18,19800,19665,19460,19300,149.3747084
2007/1/19,19405,19800,19665,19460,-375.5440967
2007/1/22,19640,19405,19800,19665,247.913175
2007/1/23,20010,19640,19405,19800,379.7376038
2007/1/24,20450,20010,19640,19405,430.1385711
2007/1/25,20560,20450,20010,19640,73.17404525
2007/1/26,20600,20560,20450,20010,-12.97229883
2007/1/29,21390,20600,20560,20450,749.9372983
2007/1/30,21150,21390,20600,20560,-256.9098528
2007/1/31,21340,21150,21390,20600,180.0590227
2007/2/1,21210,21340,21150,21390,-123.3061518
2007/2/2,20550,21210,21340,21150,-647.805138
2007/2/5,20360,20550,21210,21340,-168.6873307
2007/2/6,20715,20360,20550,21210,394.2746447
2007/2/7,21330,20715,20360,20550,648.6188697
2007/2/8,21120,21330,20715,20360,-218.0591596
2007/2/9,21315,21120,21330,20715,140.5877262
2007/2/12,21420,21315,21120,21330,47.5762367
2007/2/13,21300,21420,21315,21120,-154.5404129
2007/2/14,21500,21300,21420,21315,202.0107619
2007/2/15,20915,21500,21300,21420,-552.6048737
2007/2/16,21445,20915,21500,21300,569.4887353
2007/2/26,21660,21445,20915,21500,249.9824351
2007/2/27,21220,21660,21445,20915,-447.3893447
2007/2/28,20645,21220,21660,21445,-614.7244215
2007/3/1,20840,20645,21220,21660,171.316697
2007/3/2,20800,20840,20645,21220,-21.49049318
2007/3/5,20180,20800,20840,20645,-582.8304877
2007/3/6,20480,20180,20800,20840,339.7155785
2007/3/7,20060,20480,20180,20800,-384.9707162
2007/3/8,20250,20060,20480,20180,196.7967629
2007/3/9,20400,20250,20060,20480,140.5200824
2007/3/12,20500,20400,20250,20060,74.92705614
2007/3/13,20500,20500,20400,20250,-29.45324071
2007/3/14,20055,20500,20500,20400,-464.4385168
2007/3/15,19990,20055,20500,20500,-60.11517725
2007/3/16,20175,19990,20055,20500,221.6222354
2007/3/19,20250,20175,19990,20055,116.8785103
2007/3/20,20450,20250,20175,19990,215.8788178
2007/3/21,20025,20450,20250,20175,-444.1194948
2007/3/22,20500,20025,20450,20250,436.5632264
2007/3/23,20450,20500,20025,20450,-74.7923971
2007/3/26,20670,20450,20500,20025,206.3969946
2007/3/27,20850,20670,20450,20500,182.3728848
2007/3/28,20845,20850,20670,20450,0.337230928
2007/3/29,20900,20845,20850,20670,54.24484597
2007/3/30,21300,20900,20845,20850,394.1883736
2007/4/2,21400,21300,20900,20845,87.08350146
2007/4/3,21280,21400,21300,20900,-144.9304392
2007/4/4,21280,21280,21400,21300,-22.40335111
2007/4/5,21000,21280,21280,21400,-283.9052586
2007/4/6,21200,21000,21280,21280,216.7157484
2007/4/9,21600,21200,21000,21280,430.5874648
2007/4/10,21610,21600,21200,21000,23.93309079
2007/4/11,22000,21610,21600,21200,369.8469868
2007/4/12,22510,22000,21610,21600,468.4860664
2007/4/13,22400,22510,22000,21610,-163.3835039
2007/4/16,22485,22400,22510,22000,37.62418687
2007/4/17,22730,22485,22400,22510,231.8815261
2007/4/18,22900,22730,22485,22400,187.1166508
2007/4/19,21880,22900,22730,22485,-997.2048592
2007/4/20,21600,21880,22900,22730,-259.1373317
2007/4/23,21100,21600,21880,22900,-457.8721817
2007/4/24,20900,21100,21600,21880,-149.9417937
2007/4/25,20155,20900,21100,21600,-699.095648
2007/4/26,20255,20155,20900,21100,131.0773149
2007/4/27,20010,20255,20155,20900,-221.8769535
2007/4/30,20100,20010,20255,20155,93.14807909
2007/5/8,20600,20100,20010,20255,491.4671432
2007/5/9,20300,20600,20100,20010,-321.7633922
2007/5/10,19555,20300,20600,20100,-777.3497496
2007/5/11,19500,19555,20300,20600,-59.98542878
2007/5/14,19345,19500,19555,20300,-110.9896923
2007/5/15,18850,19345,19500,19555,-432.1680231
2007/5/16,19750,18850,19345,19500,953.085883
2007/5/17,19575,19750,18850,19345,-154.9771311
2007/5/18,19770,19575,19750,18850,150.6266465
2007/5/21,20515,19770,19575,19750,675.9857431
2007/5/22,20450,20515,19770,19575,-129.6245297
2007/5/23,20190,20450,20515,19770,-306.6265046
2007/5/24,20200,20190,20450,20515,9.601618743
2007/5/25,20020,20200,20190,20450,-134.1992911
2007/5/28,19750,20020,20200,20190,-210.4199677
2007/5/29,19100,19750,20020,20200,-604.2534043
2007/5/30,19140,19100,19750,20020,64.1254748
2007/5/31,19250,19140,19100,19750,122.2685345
2007/6/1,19145,19250,19140,19100,-111.9366591
2007/6/4,19340,19145,19250,19140,173.9829535
2007/6/5,19600,19340,19145,19250,240.34685
2007/6/6,19590,19600,19340,19145,-26.35637021
2007/6/7,18905,19590,19600,19340,-697.2823419
2007/6/8,18700,18905,19590,19600,-198.8759859
2007/6/11,18635,18700,18905,19590,-23.70812774
2007/6/12,18420,18635,18700,18905,-161.1140872
2007/6/13,18320,18420,18635,18700,-61.87004581
2007/6/14,18300,18320,18420,18635,-8.694864804
2007/6/15,18250,18300,18320,18420,-63.87352835
2007/6/18,18600,18250,18300,18320,324.4566367
2007/6/19,18730,18600,18250,18300,106.9141027
2007/6/20,18300,18730,18600,18250,-450.254613
2007/6/21,18390,18300,18730,18600,84.43179581
2007/6/22,18400,18390,18300,18730,31.94394997
2007/6/25,18375,18400,18390,18300,4.24728689
2007/6/26,18330,18375,18400,18390,-26.35920662
2007/6/27,17660,18330,18375,18400,-669.3826628
2007/6/28,17400,17660,18330,18375,-265.5737424
2007/6/29,17480,17400,17660,18330,96.14372206
2007/7/2,17530,17480,17400,17660,81.98675552
2007/7/3,17815,17530,17480,17400,308.8416282
2007/7/4,17740,17815,17530,17480,-76.16940664
2007/7/5,18000,17740,17815,17530,230.9516823
2007/7/6,17620,18000,17740,17815,-416.1511858
2007/7/9,17880,17620,18000,17740,234.7924808
2007/7/10,17810,17880,17620,18000,-63.10856045
2007/7/11,17800,17810,17880,17620,12.16619205
2007/7/12,17895,17800,17810,17880,119.4403437
2007/7/13,17925,17895,17800,17810,41.67694028
2007/7/16,17950,17925,17895,17800,16.27001857
2007/7/17,18025,17950,17925,17895,53.213865
2007/7/18,18000,18025,17950,17925,-46.79712612
2007/7/19,18050,18000,18025,17950,38.52682526
2007/7/20,18480,18050,18000,18025,433.7392541
2007/7/23,18310,18480,18050,18000,-162.2855172
2007/7/24,18320,18310,18480,18050,5.254455415
2007/7/25,18305,18320,18310,18480,-22.17112949
2007/7/26,18750,18305,18320,18310,439.7619873
2007/7/27,18650,18750,18305,18320,-105.2627773
2007/7/30,18850,18650,18750,18305,185.0890433
2007/7/31,18855,18850,18650,18750,-8.574070665
2007/8/1,18600,18855,18850,18650,-266.0083936
2007/8/2,18875,18600,18855,18850,275.0891632
2007/8/3,18900,18875,18600,18855,38.93067888
2007/8/6,18650,18900,18875,18600,-241.3590067
2007/8/7,18740,18650,18900,18875,91.44965559
2007/8/8,18730,18740,18650,18900,-8.590104521
2007/8/9,18850,18730,18740,18650,117.9101496
2007/8/10,18700,18850,18730,18740,-154.83825
2007/8/13,18800,18700,18850,18730,93.63943785
2007/8/14,18850,18800,18700,18850,49.49421024
2007/8/15,18490,18850,18800,18700,-359.0565055
2007/8/16,18150,18490,18850,18800,-335.8571883
2007/8/17,17820,18150,18490,18850,-310.592086
2007/8/20,18200,17820,18150,18490,415.2132592
2007/8/21,18180,18200,17820,18150,14.12805763
2007/8/22,18210,18180,18200,17820,32.35904584
2007/8/23,18270,18210,18180,18200,35.14672711
2007/8/24,18220,18270,18210,18180,-84.76130299
2007/8/27,18250,18220,18270,18210,5.51802955
2007/8/28,18380,18250,18220,18270,129.0735814
2007/8/29,18300,18380,18250,18220,-63.41310126
2007/8/30,18415,18300,18380,18250,133.484524
2007/8/31,18780,18415,18300,18380,375.725854
2007/9/3,19050,18780,18415,18300,260.5577417
2007/9/4,19140,19050,18780,18415,54.97111703
2007/9/5,19260,19140,19050,18780,74.41879922
2007/9/6,19330,19260,19140,19050,37.44978938
2007/9/7,19400,19330,19260,19140,62.14152029
2007/9/10,19200,19400,19330,19260,-186.0318189
2007/9/11,19180,19200,19400,19330,4.118018581
2007/9/12,19180,19180,19200,19400,25.19612126
2007/9/13,19220,19180,19180,19200,52.4066935
2007/9/14,19260,19220,19180,19180,34.38593375
2007/9/17,19400,19260,19220,19180,121.0469847
2007/9/18,19965,19400,19260,19220,542.9945982
2007/9/19,20140,19965,19400,19260,152.2277505
2007/9/20,20105,20140,19965,19400,-64.92649794
2007/9/21,20100,20105,20140,19965,-28.84661903
2007/9/24,20480,20100,20105,20140,375.825453
2007/9/25,20900,20480,20100,20105,430.2283894
2007/9/26,20550,20900,20480,20100,-350.2264398
2007/9/27,20430,20550,20900,20480,-137.7074977
2007/9/28,20500,20430,20550,20900,60.12451861
2007/10/8,21190,20500,20430,20550,695.0873145
2007/10/9,21000,21190,20500,20430,-185.4769585
2007/10/10,21200,21000,21190,20500,182.3309432
2007/10/11,21190,21200,21000,21190,-32.31253748
2007/10/12,21000,21190,21200,21000,-209.5417607
2007/10/15,21200,21000,21190,21200,196.2915817
2007/10/16,21440,21200,21000,21190,255.0290784
2007/10/17,21160,21440,21200,21000,-266.9768338
2007/10/18,21140,21160,21440,21200,-20.25335003
2007/10/19,20780,21140,21160,21440,-362.1605675
2007/10/22,20390,20780,21140,21160,-387.8004445
2007/10/23,20500,20390,20780,21140,130.0902435
2007/10/24,20380,20500,20390,20780,-85.77989923
2007/10/25,20530,20380,20500,20390,174.4004729
2007/10/26,20990,20530,20380,20500,464.478689
2007/10/29,21425,20990,20530,20380,410.6828235
2007/10/30,21365,21425,20990,20530,-113.3747974
2007/10/31,21200,21365,21425,20990,-224.7711045
2007/11/1,21405,21200,21365,21425,177.6009655
2007/11/2,21250,21405,21200,21365,-137.435822
2007/11/5,21200,21250,21405,21200,-9.962562799
2007/11/6,21400,21200,21250,21405,241.1782855
2007/11/7,21600,21400,21200,21250,218.0298223
2007/11/8,21550,21600,21400,21200,-69.70378914
2007/11/9,21610,21550,21600,21400,14.80215272
2007/11/12,20820,21610,21550,21600,-829.6774555
2007/11/13,20400,20820,21610,21550,-425.5089588
2007/11/14,20500,20400,20820,21610,154.9182591
2007/11/15,20250,20500,20400,20820,-164.6560529
2007/11/16,20910,20250,20500,20400,721.7184824
2007/11/19,20715,20910,20250,20500,-187.512503
2007/11/20,20795,20715,20910,20250,20.42030742
2007/11/21,20605,20795,20715,20910,-265.8687751
2007/11/22,21090,20605,20795,20715,438.451076
2007/11/23,21410,21090,20605,20795,324.3604167
2007/11/26,21150,21410,21090,20605,-234.82323
2007/11/27,21435,21150,21410,21090,306.0929315
2007/11/28,21290,21435,21150,21410,-134.4377766
2007/11/29,21300,21290,21435,21150,-1.258173449
2007/11/30,21520,21300,21290,21435,201.5335467
2007/12/3,21000,21520,21300,21290,-536.7295076
2007/12/4,21090,21000,21520,21300,83.29709718
2007/12/6,21110,21090,21000,21520,40.39783381
2007/12/7,21330,21110,21090,21000,248.1261691
2007/12/10,21900,21330,21110,21090,585.415604
2007/12/11,22005,21900,21330,21110,87.93950007
2007/12/12,21880,22005,21900,21330,-177.9172968
2007/12/13,21920,21880,22005,21900,-14.23656388
2007/12/14,21890,21920,21880,22005,-51.14393419
2007/12/17,21930,21890,21920,21880,57.19747884
2007/12/18,22000,21930,21890,21920,109.4749961
2007/12/19,22135,22000,21930,21890,168.3869726
2007/12/20,22145,22135,22000,21930,15.73855747
2007/12/21,22130,22145,22135,22000,-39.56099413
2007/12/24,22900,22130,22145,22135,734.2930842
2007/12/25,22715,22900,22130,22145,-217.9007857
2007/12/26,22930,22715,22900,22130,181.3851984
2007/12/27,22810,22930,22715,22900,-131.8562145
2007/12/28,22770,22810,22930,22715,-32.49915643
2008/1/2,22650,22770,22810,22930,-96.65897755
2008/1/3,22700,22650,22770,22810,75.73582711
2008/1/4,23400,22700,22650,22770,716.2461125
2008/1/8,23260,23400,22700,22650,-150.273194
2008/1/9,23400,23260,23400,22700,93.68729143
2008/1/10,23115,23400,23260,23400,-331.9679721
2008/1/11,23300,23115,23400,23260,163.0491476
2008/1/14,23400,23300,23115,23400,117.8015346
2008/1/15,23310,23400,23300,23115,-56.42587454
2008/1/16,23100,23310,23400,23300,-184.5583366
2008/1/17,23170,23100,23310,23400,79.47750561
2008/1/18,22870,23170,23100,23310,-303.3471329
2008/1/21,22880,22870,23170,23100,-0.762423174
2008/1/22,22135,22880,22870,23170,-746.6052297
2008/1/23,22600,22135,22880,22870,479.9910146
2008/1/24,22735,22600,22135,22880,172.8867543
2008/1/25,23010,22735,22600,22135,294.3401129
2008/1/28,22740,23010,22735,22600,-284.191891
2008/1/30,22945,22740,23010,22735,165.8256042
2008/1/31,22980,22945,22740,23010,3.500937272
2008/2/4,23550,22980,22945,22740,555.9588208
2008/2/5,23480,23550,22980,22945,-69.25568991
2008/2/13,23395,23480,23550,22980,-89.32309833
2008/2/15,23085,23395,23480,23550,-312.9142087
2008/2/18,23505,23085,23395,23480,426.0438908
2008/2/19,23490,23505,23085,23395,-0.200727248
2008/2/20,23380,23490,23505,23085,-109.1958272
2008/2/21,24080,23380,23490,23505,690.5396339
2008/2/22,23870,24080,23380,23490,-227.0897782
2008/2/26,23105,23870,24080,23380,-797.9177768
2008/2/29,23200,23105,23870,24080,82.90043054
2008/3/3,23405,23200,23105,23870,239.459003
2008/3/4,22890,23405,23200,23105,-467.0274581
2008/3/5,22660,22890,23405,23200,-198.6081909
2008/3/6,22570,22660,22890,23405,-71.54468567
2008/3/7,22420,22570,22660,22890,-144.5364335
2008/3/10,22310,22420,22570,22660,-113.8472714
2008/3/12,21910,22310,22420,22570,-403.4459525
2008/3/14,22050,21910,22310,22420,146.7784206
2008/3/17,22100,22050,21910,22310,72.11837067
2008/3/18,22050,22100,22050,21910,-32.69589099
2008/3/19,21790,22050,22100,22050,-257.4534351
2008/3/20,21300,21790,22050,22100,-496.550107
2008/3/21,21670,21300,21790,22050,373.2729035
2008/3/24,21600,21670,21300,21790,-49.55882465
2008/3/25,22150,21600,21670,21300,562.3395403
2008/3/27,22150,22150,21600,21670,-5.410602966
2008/3/28,22160,22150,22150,21600,-23.94510964
2008/4/1,22095,22160,22150,22150,-103.288916
2008/4/3,22200,22095,22160,22150,85.28714784
2008/4/7,22200,22200,22095,22160,7.578714435
2008/4/8,21850,22200,22200,22095,-327.4994617
2008/4/9,21820,21850,22200,22200,-4.008867029
2008/4/10,21650,21820,21850,22200,-144.7272515
2008/4/11,21760,21650,21820,21850,123.1996748
2008/4/14,21800,21760,21650,21820,39.77644004
2008/4/15,21740,21800,21760,21650,-74.99893595
2008/4/16,21900,21740,21800,21760,140.7931556
2008/4/17,22045,21900,21740,21800,133.263755
2008/4/18,22140,22045,21900,21740,89.48253632
2008/4/21,22270,22140,22045,21900,127.1736773
2008/4/22,22250,22270,22140,22045,-23.41831897
2008/4/23,22275,22250,22270,22140,19.24427073
2008/4/24,22290,22275,22250,22270,10.91978982
2008/4/25,22500,22290,22275,22250,208.6712364
2008/4/28,22800,22500,22290,22275,298.8428432
2008/4/29,22900,22800,22500,22290,89.74713514
2008/5/5,23050,22900,22800,22500,127.6728007
2008/5/6,23400,23050,22900,22800,325.6084557
2008/5/7,23305,23400,23050,22900,-115.8597839
2008/5/8,23450,23305,23400,23050,129.1468548
2008/5/9,23460,23450,23305,23400,8.551530479
2008/5/12,24425,23460,23450,23305,971.6373921
2008/5/13,24015,24425,23460,23450,-411.7349865
2008/5/14,24515,24015,24425,23460,467.196805
2008/5/15,24700,24515,24015,24425,152.2247802
2008/5/16,24905,24700,24515,24015,173.294634
2008/5/19,24780,24905,24700,24515,-145.8796403
2008/5/20,24900,24780,24905,24700,114.9628867
2008/5/21,24895,24900,24780,24905,8.361618202
2008/5/22,24840,24895,24900,24780,-37.72444527
2008/5/23,25595,24840,24895,24900,766.4750401
2008/5/26,26110,25595,24840,24895,508.3191676
2008/5/27,26200,26110,25595,24840,42.99185467
2008/5/28,26300,26200,26110,25595,29.53226236
2008/5/29,26050,26300,26200,26110,-303.7154472
2008/5/30,25380,26050,26300,26200,-679.7022651
2008/6/2,25400,25380,26050,26300,67.36180775
2008/6/3,25435,25400,25380,26050,122.9382155
2008/6/4,25430,25435,25400,25380,65.43330639
2008/6/5,25605,25430,25435,25400,190.0394265
2008/6/6,26000,25605,25430,25435,354.0763539
2008/6/10,26400,26000,25605,25430,326.3364129
2008/6/11,26900,26400,26000,25605,424.4339431
2008/6/12,27300,26900,26400,26000,347.7057389
2008/6/13,27000,27300,26900,26400,-323.4572924
2008/6/16,27300,27000,27300,26900,304.6357022
2008/6/17,27590,27300,27000,27300,320.994464
2008/6/18,26990,27590,27300,27000,-577.4528228
2008/6/19,27045,26990,27590,27300,55.65249108
2008/6/20,27000,27045,26990,27590,-44.8275021
2008/6/23,27795,27000,27045,26990,793.4910381
2008/6/24,27775,27795,27000,27045,-29.67078653
2008/6/25,28300,27775,27795,27000,489.762025
2008/6/26,27400,28300,27775,27795,-941.6335642
2008/6/27,27770,27400,28300,27775,340.7178333
2008/6/30,27810,27770,27400,28300,61.1045837
2008/7/1,27560,27810,27770,27400,-211.2775709
2008/7/2,27700,27560,27810,27770,172.8580093
2008/7/3,27090,27700,27560,27810,-594.4762924
2008/7/4,27400,27090,27700,27560,305.0461003
2008/7/7,27450,27400,27090,27700,46.32777734
2008/7/8,27555,27450,27400,27090,94.32092461
2008/7/9,27380,27555,27450,27400,-188.1248879
2008/7/10,27230,27380,27555,27450,-158.9495481
2008/7/11,27750,27230,27380,27555,526.6743733
2008/7/14,27380,27750,27230,27380,-355.5192935
2008/7/15,27300,27380,27750,27230,-79.17484683
2008/7/16,26990,27300,27380,27750,-308.5442564
2008/7/17,27355,26990,27300,27380,372.1394342
2008/7/18,27315,27355,26990,27300,-26.79781912
2008/7/21,27400,27315,27355,26990,84.87973307
2008/7/22,27260,27400,27315,27355,-150.7476876
2008/7/23,27055,27260,27400,27315,-219.4352619
2008/7/24,27350,27055,27260,27400,292.3713644
2008/7/25,27500,27350,27055,27260,161.566667
2008/7/29,27845,27500,27350,27055,350.8726066
2008/7/30,28000,27845,27500,27350,144.3031334
2008/7/31,28095,28000,27845,27500,64.31388806
2008/8/1,27800,28095,28000,27845,-330.5983879
2008/8/4,27600,27800,28095,28000,-219.0321265
2008/8/5,26805,27600,27800,28095,-778.2130272
2008/8/6,27400,26805,27600,27800,646.9515567
2008/8/7,27250,27400,26805,27600,-80.76788883
2008/8/8,27200,27250,27400,26805,-22.50172721
2008/8/11,26700,27200,27250,27400,-517.2547708
2008/8/12,26940,26700,27200,27250,202.9155231
2008/8/13,26700,26940,26700,27200,-259.6444297
2008/8/14,27000,26700,26940,26700,301.166043
2008/8/15,27000,27000,26700,26940,21.6447717
2008/8/18,26800,27000,27000,26700,-183.0465023
2008/8/19,26545,26800,27000,27000,-249.2564307
2008/8/20,26790,26545,26800,27000,247.3310332
2008/8/21,26690,26790,26545,26800,-96.70310842
2008/8/22,26910,26690,26790,26545,215.787096
2008/8/25,26885,26910,26690,26790,-32.41223563
2008/8/26,26975,26885,26910,26690,77.64610776
2008/8/27,27155,26975,26885,26910,170.3379596
2008/8/28,27360,27155,26975,26885,198.2116614
2008/8/29,27410,27360,27155,26975,41.54027412
2008/9/1,27330,27410,27360,27155,-91.93723065
2008/9/2,27225,27330,27410,27360,-113.6640331
2008/9/3,27270,27225,27330,27410,47.60937333
2008/9/4,27260,27270,27225,27330,3.142180524
2008/9/5,27260,27260,27270,27225,13.07956584
2008/9/8,27290,27260,27260,27270,35.91640015
2008/9/9,27300,27290,27260,27260,6.32273918
2008/9/10,27395,27300,27290,27260,84.47139254
2008/9/11,27230,27395,27300,27290,-176.58243
2008/9/12,27325,27230,27395,27300,88.0591031
2008/9/16,27295,27325,27230,27395,-25.16278495
2008/9/17,22375,27295,27325,27230,-4910.806324
2008/9/18,22200,22375,27295,27325,-110.6619637
2008/9/19,22100,22200,22375,27295,127.2240925
2008/9/22,21780,22100,22200,22375,-81.06467101
2008/9/23,21720,21780,22100,22200,59.73965121
2008/9/24,21200,21720,21780,22100,-555.7442653
2008/9/25,20990,21200,21720,21780,-345.6985418
2008/9/26,19940,20990,21200,21720,-1172.540921
2008/10/6,19655,19940,20990,21200,-308.7805994
2008/10/7,18475,19655,19940,20990,-1073.316471
2008/10/8,17450,18475,19655,19940,-849.2486094
2008/10/9,16785,17450,18475,19655,-484.0129809
2008/10/10,15775,16785,17450,18475,-888.1678281
2008/10/13,15500,15775,16785,17450,-238.9724364
2008/10/14,14555,15500,15775,16785,-965.717764
2008/10/15,14405,14555,15500,15775,-186.4516479
2008/10/16,13420,14405,14555,15500,-982.8234529
2008/10/17,13230,13420,14405,14555,-141.445492
2008/10/20,13530,13230,13420,14405,391.7737023
2008/10/21,13725,13530,13230,13420,272.7483376
2008/10/22,13470,13725,13530,13230,-244.3890468
2008/10/23,13600,13470,13725,13530,76.19520581
2008/10/24,13920,13600,13470,13725,250.098575
2008/10/27,14000,13920,13600,13470,28.85747107
2008/10/28,14200,14000,13920,13600,182.5197435
2008/10/29,14280,14200,14000,13920,95.40492611
2008/10/30,14645,14280,14200,14000,391.6479137
2008/10/31,14050,14645,14280,14200,-580.8304803
2008/11/3,14600,14050,14645,14280,541.3355871
2008/11/4,14500,14600,14050,14645,-110.4049641
2008/11/5,14645,14500,14600,14050,123.207774
2008/11/6,14100,14645,14500,14600,-562.3585616
2008/11/7,14900,14100,14645,14500,797.8457644
2008/11/10,14400,14900,14100,14645,-480.6588689
2008/11/11,14100,14400,14900,14100,-292.9787555
2008/11/12,14200,14100,14400,14900,111.7497267
2008/11/13,14000,14200,14100,14400,-182.8903598
2008/11/14,14000,14000,14200,14100,10.99537451
2008/11/17,13855,14000,14000,14200,-139.0966552
2008/11/18,13735,13855,14000,14000,-119.9915714
2008/11/19,13565,13735,13855,14000,-169.0068339
2008/11/20,13015,13565,13735,13855,-543.1224941
2008/11/21,12245,13015,13565,13735,-750.6851677
2008/11/24,12380,12245,13015,13565,179.3278688
2008/11/25,12615,12380,12245,13015,297.0263018
2008/11/26,12480,12615,12380,12245,-100.4334281
2008/11/27,12300,12480,12615,12380,-193.3766804
2008/11/28,11995,12300,12480,12615,-344.0388663
2008/12/1,11800,11995,12300,12480,-223.9915012
2008/12/2,11185,11800,11995,12300,-607.6359942
2008/12/3,10515,11185,11800,11995,-623.881488
2008/12/4,9965,10515,11185,11800,-471.5386359
2008/12/5,9965,9965,10515,11185,87.51403013
2008/12/8,10195,9965,9965,10515,292.3083338
