date,close,close_t1,close_t2,close_t3,re
2015/5/28,-0.198393574,-0.231325301,-0.227309237,-0.298795181,-0.213429772
2015/5/29,-0.161445783,-0.198393574,-0.231325301,-0.227309237,-0.201564268
2015/6/1,-0.155823293,-0.161445783,-0.198393574,-0.231325301,-0.291481494
2015/6/2,-0.195983936,-0.155823293,-0.161445783,-0.198393574,-0.415610923
2015/6/3,-0.215261044,-0.195983936,-0.155823293,-0.161445783,-0.371650874
2015/6/4,-0.201606426,-0.215261044,-0.195983936,-0.155823293,-0.278166998
2015/6/5,-0.225702811,-0.201606426,-0.215261044,-0.195983936,-0.370028516
2015/6/8,-0.224899598,-0.225702811,-0.201606426,-0.215261044,-0.300093853
2015/6/9,-0.225702811,-0.224899598,-0.225702811,-0.201606426,-0.305802009
2015/6/10,-0.224899598,-0.225702811,-0.224899598,-0.225702811,-0.303468598
2015/6/11,-0.232128514,-0.224899598,-0.225702811,-0.224899598,-0.322680579
2015/6/12,-0.230522088,-0.232128514,-0.224899598,-0.225702811,-0.302660755
2015/6/15,-0.318072289,-0.230522088,-0.232128514,-0.224899598,-0.550053392
2015/6/16,-0.145381526,-0.318072289,-0.230522088,-0.232128514,0.159400798
2015/6/17,-0.266666667,-0.145381526,-0.318072289,-0.230522088,-0.617211002
2015/6/18,-0.318875502,-0.266666667,-0.145381526,-0.318072289,-0.459400452
2015/6/19,-0.314056225,-0.318875502,-0.266666667,-0.145381526,-0.305326646
2015/6/23,-0.286746988,-0.314056225,-0.318875502,-0.266666667,-0.25048493
2015/6/24,-0.289959839,-0.286746988,-0.314056225,-0.318875502,-0.29447184
2015/6/25,-0.35502008,-0.289959839,-0.286746988,-0.314056225,-0.479790208
2015/6/26,-0.364658635,-0.35502008,-0.289959839,-0.286746988,-0.34708027
2015/6/29,-0.396787149,-0.364658635,-0.35502008,-0.289959839,-0.406584395
2015/6/30,-0.477108434,-0.396787149,-0.364658635,-0.35502008,-0.537474835
2015/7/1,-0.402409639,-0.477108434,-0.396787149,-0.364658635,-0.109322405
2015/7/2,-0.371084337,-0.402409639,-0.477108434,-0.396787149,-0.210456157
2015/7/3,-0.317269076,-0.371084337,-0.402409639,-0.477108434,-0.141464661
2015/7/6,-0.448192771,-0.317269076,-0.371084337,-0.402409639,-0.654829478
2015/7/7,-0.490763052,-0.448192771,-0.317269076,-0.371084337,-0.459948702
2015/7/8,-0.58875502,-0.490763052,-0.448192771,-0.317269076,-0.607506331
2015/7/9,-0.563052209,-0.58875502,-0.490763052,-0.448192771,-0.263980404
2015/7/10,-0.542168675,-0.563052209,-0.58875502,-0.490763052,-0.237331211
2015/7/13,-0.569477912,-0.542168675,-0.563052209,-0.58875502,-0.371590831
2015/7/14,-0.569477912,-0.569477912,-0.542168675,-0.563052209,-0.303395287
2015/7/15,-0.558232932,-0.569477912,-0.569477912,-0.542168675,-0.287397507
2015/7/16,-0.534136546,-0.558232932,-0.569477912,-0.569477912,-0.247984977
2015/7/17,-0.547791165,-0.534136546,-0.558232932,-0.569477912,-0.344873929
2015/7/20,-0.539759036,-0.547791165,-0.534136546,-0.558232932,-0.293581738
2015/7/21,-0.522088353,-0.539759036,-0.547791165,-0.534136546,-0.266413784
2015/7/22,-0.538955823,-0.522088353,-0.539759036,-0.547791165,-0.359938845
2015/7/23,-0.524497992,-0.538955823,-0.522088353,-0.539759036,-0.274389349
2015/7/24,-0.579116466,-0.524497992,-0.538955823,-0.522088353,-0.465971002
2015/7/27,-0.575903614,-0.579116466,-0.524497992,-0.538955823,-0.31557572
2015/7/28,-0.604016064,-0.575903614,-0.579116466,-0.524497992,-0.393767674
2015/7/29,-0.601606426,-0.604016064,-0.575903614,-0.579116466,-0.312217419
2015/7/30,-0.574297189,-0.601606426,-0.604016064,-0.575903614,-0.232648938
2015/7/31,-0.57751004,-0.574297189,-0.601606426,-0.604016064,-0.317137011
2015/8/3,-0.598393574,-0.57751004,-0.574297189,-0.601606426,-0.368159339
2015/8/4,-0.6562249,-0.598393574,-0.57751004,-0.574297189,-0.481487568
2015/8/5,-0.707630522,-0.6562249,-0.598393574,-0.57751004,-0.47454413
2015/8/6,-0.703614458,-0.707630522,-0.6562249,-0.598393574,-0.317229209
2015/8/7,-0.723694779,-0.703614458,-0.707630522,-0.6562249,-0.370184664
2015/8/10,-0.723694779,-0.723694779,-0.703614458,-0.707630522,-0.310228761
2015/8/11,-0.728514056,-0.723694779,-0.723694779,-0.703614458,-0.324457727
2015/8/12,-0.727710843,-0.728514056,-0.723694779,-0.723694779,-0.315616557
2015/8/13,-0.739759036,-0.727710843,-0.728514056,-0.723694779,-0.34971792
2015/8/14,-0.742168675,-0.739759036,-0.727710843,-0.728514056,-0.32769465
2015/8/17,-0.747791165,-0.742168675,-0.739759036,-0.727710843,-0.335365786
2015/8/18,-0.75502008,-0.747791165,-0.742168675,-0.739759036,-0.339875707
2015/8/19,-0.752610442,-0.75502008,-0.747791165,-0.742168675,-0.312320793
2015/8/20,-0.753413655,-0.752610442,-0.75502008,-0.747791165,-0.320600688
2015/8/21,-0.754216867,-0.753413655,-0.752610442,-0.75502008,-0.320262095
2015/8/24,-0.857831325,-0.754216867,-0.753413655,-0.752610442,-0.607366229
2015/8/25,-0.882730924,-0.857831325,-0.754216867,-0.753413655,-0.408489224
2015/8/26,-0.888353414,-0.882730924,-0.857831325,-0.754216867,-0.347231408
2015/8/27,-0.859437751,-0.888353414,-0.882730924,-0.857831325,-0.238944243
2015/8/28,-0.840160643,-0.859437751,-0.888353414,-0.882730924,-0.247835376
2015/8/31,-0.870682731,-0.840160643,-0.859437751,-0.888353414,-0.396342116
2015/9/1,-0.868273092,-0.870682731,-0.840160643,-0.859437751,-0.319345136
2015/9/2,-0.885140562,-0.868273092,-0.870682731,-0.840160643,-0.375703127
2015/9/7,-0.855421687,-0.885140562,-0.868273092,-0.870682731,-0.245006529
2015/9/8,-0.843373494,-0.855421687,-0.885140562,-0.868273092,-0.280888736
2015/9/9,-0.827309237,-0.843373494,-0.855421687,-0.885140562,-0.272367688
2015/9/10,-0.820080321,-0.827309237,-0.843373494,-0.855421687,-0.296478072
2015/9/11,-0.799196787,-0.820080321,-0.827309237,-0.843373494,-0.265237499
2015/9/14,-0.812048193,-0.799196787,-0.820080321,-0.827309237,-0.355662724
2015/9/15,-0.830522088,-0.812048193,-0.799196787,-0.820080321,-0.376448859
2015/9/16,-0.8,-0.830522088,-0.812048193,-0.799196787,-0.242194066
2015/9/17,-0.789558233,-0.8,-0.830522088,-0.812048193,-0.289530078
2015/9/18,-0.801606426,-0.789558233,-0.8,-0.830522088,-0.348027778
2015/9/21,-0.782329317,-0.801606426,-0.789558233,-0.8,-0.26678078
2015/9/22,-0.804016064,-0.782329317,-0.801606426,-0.789558233,-0.382207728
2015/9/23,-0.804819277,-0.804016064,-0.782329317,-0.801606426,-0.326636675
2015/9/24,-0.80562249,-0.804819277,-0.804016064,-0.782329317,-0.323745404
2015/9/25,-0.796787149,-0.80562249,-0.804819277,-0.804016064,-0.297619282
2015/9/28,-0.796787149,-0.796787149,-0.80562249,-0.804819277,-0.315901242
2015/9/29,-0.831325301,-0.796787149,-0.796787149,-0.80562249,-0.415719183
2015/9/30,-0.836144578,-0.831325301,-0.796787149,-0.796787149,-0.340493003
2015/10/8,-0.810441767,-0.836144578,-0.831325301,-0.796787149,-0.253385144
2015/10/9,-0.791967871,-0.810441767,-0.836144578,-0.831325301,-0.263832837
2015/10/12,-0.795180723,-0.791967871,-0.810441767,-0.836144578,-0.319877474
2015/10/13,-0.804016064,-0.795180723,-0.791967871,-0.810441767,-0.34455627
2015/10/14,-0.804016064,-0.804016064,-0.795180723,-0.791967871,-0.326432364
2015/10/15,-0.800803213,-0.804016064,-0.804016064,-0.795180723,-0.315079592
2015/10/16,-0.800803213,-0.800803213,-0.804016064,-0.804016064,-0.319771291
2015/10/19,-0.840160643,-0.800803213,-0.800803213,-0.804016064,-0.42877788
2015/10/20,-0.836144578,-0.840160643,-0.800803213,-0.800803213,-0.316407072
2015/10/21,-0.860240964,-0.836144578,-0.840160643,-0.800803213,-0.390057871
2015/10/22,-0.862650602,-0.860240964,-0.836144578,-0.840160643,-0.330522407
2015/10/23,-0.860240964,-0.862650602,-0.860240964,-0.836144578,-0.311586323
2015/10/26,-0.906827309,-0.860240964,-0.862650602,-0.860240964,-0.450265476
2015/10/27,-0.922891566,-0.906827309,-0.860240964,-0.862650602,-0.371778779
2015/10/28,-0.927710843,-0.922891566,-0.906827309,-0.860240964,-0.341453965
2015/10/29,-0.919678715,-0.927710843,-0.922891566,-0.906827309,-0.301005831
2015/10/30,-0.96064257,-0.919678715,-0.927710843,-0.922891566,-0.42939798
2015/11/2,-0.953413655,-0.96064257,-0.919678715,-0.927710843,-0.30753016
2015/11/3,-0.98875502,-0.953413655,-0.96064257,-0.919678715,-0.422981364
2015/11/4,-0.972690763,-0.98875502,-0.953413655,-0.96064257,-0.285018051
2015/11/5,-0.990361446,-0.972690763,-0.98875502,-0.953413655,-0.368325509
2015/11/6,-0.982329317,-0.990361446,-0.972690763,-0.98875502,-0.303771548
2015/11/9,-0.987951807,-0.982329317,-0.990361446,-0.972690763,-0.336120346
2015/11/10,-0.967871486,-0.987951807,-0.982329317,-0.990361446,-0.270728287
2015/11/11,-0.980722892,-0.967871486,-0.987951807,-0.982329317,-0.355860909
2015/11/12,-0.983935743,-0.980722892,-0.967871486,-0.987951807,-0.335930327
2015/11/13,-0.964658635,-0.983935743,-0.980722892,-0.967871486,-0.273035228
2015/11/16,-0.984738956,-0.964658635,-0.983935743,-0.980722892,-0.379818762
2015/11/17,-0.800803213,-0.984738956,-0.964658635,-0.983935743,0.186898515
2015/11/18,-0.807228916,-0.800803213,-0.984738956,-0.964658635,-0.309793431
2015/11/19,-0.836144578,-0.807228916,-0.800803213,-0.984738956,-0.394939286
2015/11/20,-0.829718876,-0.836144578,-0.807228916,-0.800803213,-0.315163451
2015/11/23,-0.820883534,-0.829718876,-0.836144578,-0.807228916,-0.322568091
2015/11/24,-0.820883534,-0.820883534,-0.829718876,-0.836144578,-0.320032444
2015/11/25,-0.759839357,-0.820883534,-0.820883534,-0.829718876,-0.147218538
2015/11/26,-0.727710843,-0.759839357,-0.820883534,-0.820883534,-0.219951516
2015/11/27,-0.739759036,-0.727710843,-0.759839357,-0.820883534,-0.343906726
2015/11/30,-0.740562249,-0.739759036,-0.727710843,-0.759839357,-0.324752086
2015/12/1,-0.697188755,-0.740562249,-0.739759036,-0.727710843,-0.209197999
2015/12/2,-0.677911647,-0.697188755,-0.740562249,-0.739759036,-0.262127752
2015/12/3,-0.688353414,-0.677911647,-0.697188755,-0.740562249,-0.34029621
2015/12/4,-0.681927711,-0.688353414,-0.677911647,-0.697188755,-0.302130616
2015/12/7,-0.644176707,-0.681927711,-0.688353414,-0.677911647,-0.218075111
2015/12/8,-0.649799197,-0.644176707,-0.681927711,-0.688353414,-0.328398191
2015/12/9,-0.651405622,-0.649799197,-0.644176707,-0.681927711,-0.319573153
2015/12/10,-0.666666667,-0.651405622,-0.649799197,-0.644176707,-0.362267732
2015/12/11,-0.64497992,-0.666666667,-0.651405622,-0.649799197,-0.263902067
2015/12/14,-0.64497992,-0.64497992,-0.666666667,-0.651405622,-0.313374939
2015/12/15,-0.648192771,-0.64497992,-0.64497992,-0.666666667,-0.32345552
2015/12/16,-0.649799197,-0.648192771,-0.64497992,-0.64497992,-0.320224493
2015/12/17,-0.643373494,-0.649799197,-0.648192771,-0.64497992,-0.301662925
2015/12/18,-0.624096386,-0.643373494,-0.649799197,-0.648192771,-0.261888309
2015/12/21,-0.57751004,-0.624096386,-0.643373494,-0.649799197,-0.182252481
2015/12/22,-0.597590361,-0.57751004,-0.624096386,-0.643373494,-0.36229531
2015/12/23,-0.61124498,-0.597590361,-0.57751004,-0.624096386,-0.356063515
2015/12/24,-0.632931727,-0.61124498,-0.597590361,-0.57751004,-0.384466902
2015/12/25,-0.641767068,-0.632931727,-0.61124498,-0.597590361,-0.350997271
2015/12/28,-0.65060241,-0.641767068,-0.632931727,-0.61124498,-0.340880427
2015/12/29,-0.65060241,-0.65060241,-0.641767068,-0.632931727,-0.315156337
2015/12/30,-0.635341365,-0.65060241,-0.65060241,-0.641767068,-0.270254531
2015/12/31,-0.657831325,-0.635341365,-0.65060241,-0.65060241,-0.374014995
2016/1/4,-0.685943775,-0.657831325,-0.635341365,-0.65060241,-0.396745967
2016/1/5,-0.734939759,-0.685943775,-0.657831325,-0.635341365,-0.460605938
2016/1/6,-0.832931727,-0.734939759,-0.685943775,-0.657831325,-0.602581443
2016/1/7,-0.903614458,-0.832931727,-0.734939759,-0.685943775,-0.532491464
2016/1/8,-0.913253012,-0.903614458,-0.832931727,-0.734939759,-0.359482725
2016/1/11,-0.969477912,-0.913253012,-0.903614458,-0.832931727,-0.472503638
2016/1/12,-0.996787149,-0.969477912,-0.913253012,-0.903614458,-0.392014562
2016/1/13,-0.95502008,-0.996787149,-0.969477912,-0.913253012,-0.203966753
2016/1/14,-0.948594378,-0.95502008,-0.996787149,-0.969477912,-0.295608162
2016/1/15,-0.970281124,-0.948594378,-0.95502008,-0.996787149,-0.372712926
2016/1/18,-0.886746988,-0.970281124,-0.948594378,-0.95502008,-0.09347758
2016/1/19,-0.854618474,-0.886746988,-0.970281124,-0.948594378,-0.226820168
2016/1/20,-0.860240964,-0.854618474,-0.886746988,-0.970281124,-0.32916411
2016/1/21,-0.875502008,-0.860240964,-0.854618474,-0.886746988,-0.365876248
2016/1/22,-0.844176707,-0.875502008,-0.860240964,-0.854618474,-0.250956687
2016/1/25,-0.860240964,-0.844176707,-0.875502008,-0.860240964,-0.367374481
2016/1/26,-0.872289157,-0.860240964,-0.844176707,-0.875502008,-0.356022179
2016/1/27,-0.83935743,-0.872289157,-0.860240964,-0.844176707,-0.232372608
2016/1/28,-0.870682731,-0.83935743,-0.872289157,-0.860240964,-0.406604856
2016/1/29,-0.865863454,-0.870682731,-0.83935743,-0.872289157,-0.309614036
2016/2/1,-0.865863454,-0.865863454,-0.870682731,-0.83935743,-0.322714105
2016/2/2,-0.873895582,-0.865863454,-0.865863454,-0.870682731,-0.34709807
2016/2/3,-0.895582329,-0.873895582,-0.865863454,-0.865863454,-0.380355009
2016/2/4,-0.881124498,-0.895582329,-0.873895582,-0.865863454,-0.286927813
2016/2/5,-0.888353414,-0.881124498,-0.895582329,-0.873895582,-0.340869699
2016/2/15,-0.837751004,-0.888353414,-0.881124498,-0.895582329,-0.179817372
2016/2/16,-0.826506024,-0.837751004,-0.888353414,-0.881124498,-0.279861765
2016/2/17,-0.884337349,-0.826506024,-0.837751004,-0.888353414,-0.47934781
2016/2/18,-0.866666667,-0.884337349,-0.826506024,-0.837751004,-0.283948938
2016/2/19,-0.820080321,-0.866666667,-0.884337349,-0.826506024,-0.200060511
2016/2/22,-0.812851406,-0.820080321,-0.866666667,-0.884337349,-0.292033142
2016/2/23,-0.826506024,-0.812851406,-0.820080321,-0.866666667,-0.34847076
2016/2/24,-0.835341365,-0.826506024,-0.812851406,-0.820080321,-0.351296389
2016/2/25,-0.845783133,-0.835341365,-0.826506024,-0.812851406,-0.359179475
2016/2/26,-0.868273092,-0.845783133,-0.835341365,-0.826506024,-0.387828813
2016/2/29,-0.873895582,-0.868273092,-0.845783133,-0.835341365,-0.340305249
2016/3/1,-0.868273092,-0.873895582,-0.868273092,-0.845783133,-0.30640723
2016/3/2,-0.824096386,-0.868273092,-0.873895582,-0.868273092,-0.195175011
2016/3/3,-0.81686747,-0.824096386,-0.868273092,-0.873895582,-0.289675441
2016/3/4,-0.710040161,-0.81686747,-0.824096386,-0.868273092,-0.01886548
2016/3/7,-0.632931727,-0.710040161,-0.81686747,-0.824096386,-0.08842578
2016/3/8,-0.690763052,-0.632931727,-0.710040161,-0.81686747,-0.466654094
2016/3/9,-0.73253012,-0.690763052,-0.632931727,-0.710040161,-0.447245617
2016/3/10,-0.76064257,-0.73253012,-0.690763052,-0.632931727,-0.426149086
2016/3/11,-0.753413655,-0.76064257,-0.73253012,-0.690763052,-0.315622959
2016/3/14,-0.691566265,-0.753413655,-0.76064257,-0.73253012,-0.138126753
2016/3/15,-0.786345382,-0.691566265,-0.753413655,-0.76064257,-0.562787924
2016/3/16,-0.755823293,-0.786345382,-0.691566265,-0.753413655,-0.241567176
2016/3/17,-0.653815261,-0.755823293,-0.786345382,-0.691566265,-0.037555377
2016/3/18,-0.643373494,-0.653815261,-0.755823293,-0.786345382,-0.274062797
2016/3/21,-0.677911647,-0.643373494,-0.653815261,-0.755823293,-0.39587743
2016/3/22,-0.693172691,-0.677911647,-0.643373494,-0.653815261,-0.373374131
2016/3/23,-0.706827309,-0.693172691,-0.677911647,-0.643373494,-0.374829517
2016/3/24,-0.738955823,-0.706827309,-0.693172691,-0.677911647,-0.412271861
2016/3/25,-0.706827309,-0.738955823,-0.706827309,-0.693172691,-0.23058377
2016/3/28,-0.730120482,-0.706827309,-0.738955823,-0.706827309,-0.375268384
2016/3/29,-0.76064257,-0.730120482,-0.706827309,-0.738955823,-0.401177196
2016/3/30,-0.75502008,-0.76064257,-0.730120482,-0.706827309,-0.306524936
2016/3/31,-0.77188755,-0.75502008,-0.76064257,-0.730120482,-0.369916301
2016/4/1,-0.73815261,-0.77188755,-0.75502008,-0.76064257,-0.224004754
2016/4/5,-0.728514056,-0.73815261,-0.77188755,-0.75502008,-0.283329919
2016/4/6,-0.709236948,-0.728514056,-0.73815261,-0.77188755,-0.261085822
2016/4/7,-0.718072289,-0.709236948,-0.728514056,-0.73815261,-0.338340207
2016/4/8,-0.712449799,-0.718072289,-0.709236948,-0.728514056,-0.308457218
2016/4/11,-0.624096386,-0.712449799,-0.718072289,-0.709236948,-0.074470714
2016/4/12,-0.55502008,-0.624096386,-0.712449799,-0.718072289,-0.111414876
2016/4/13,-0.722891566,-0.55502008,-0.624096386,-0.712449799,-0.766090354
2016/4/14,-0.643373494,-0.722891566,-0.55502008,-0.624096386,-0.125619444
2016/4/15,-0.617670683,-0.643373494,-0.722891566,-0.55502008,-0.255863473
2016/4/18,-0.548594378,-0.617670683,-0.643373494,-0.722891566,-0.117977598
2016/4/19,-0.513253012,-0.548594378,-0.617670683,-0.643373494,-0.184784469
2016/4/20,-0.447389558,-0.513253012,-0.548594378,-0.617670683,-0.129807733
2016/4/21,-0.397590361,-0.447389558,-0.513253012,-0.548594378,-0.167000279
2016/4/22,-0.485140562,-0.397590361,-0.447389558,-0.513253012,-0.55554413
2016/4/25,-0.472289157,-0.485140562,-0.397590361,-0.447389558,-0.298851001
2016/4/26,-0.468273092,-0.472289157,-0.485140562,-0.397590361,-0.315352945
2016/4/27,-0.485943775,-0.468273092,-0.472289157,-0.485140562,-0.36339847
2016/4/28,-0.522891566,-0.485943775,-0.468273092,-0.472289157,-0.406695236
2016/4/29,-0.516465863,-0.522891566,-0.485943775,-0.468273092,-0.302231435
2016/5/3,-0.477911647,-0.516465863,-0.522891566,-0.485943775,-0.205172394
2016/5/4,-0.527710843,-0.477911647,-0.516465863,-0.522891566,-0.440192647
2016/5/5,-0.576706827,-0.527710843,-0.477911647,-0.516465863,-0.451643228
2016/5/6,-0.595983936,-0.576706827,-0.527710843,-0.477911647,-0.381023182
2016/5/9,-0.671485944,-0.595983936,-0.576706827,-0.527710843,-0.534274219
2016/5/10,-0.65060241,-0.671485944,-0.595983936,-0.576706827,-0.26361177
2016/5/11,-0.661044177,-0.65060241,-0.671485944,-0.595983936,-0.337569718
2016/5/12,-0.635341365,-0.661044177,-0.65060241,-0.671485944,-0.238078798
2016/5/13,-0.747791165,-0.635341365,-0.661044177,-0.65060241,-0.61578569
2016/5/16,-0.748594378,-0.747791165,-0.635341365,-0.661044177,-0.339937835
