date,close,close_t1,close_t2,close_t3,re
2016/10/27,-0.5614457831325301,-0.5839357429718874,-0.591164658634538,-0.5975903614457831,-0.22937331873216169
2016/10/28,-0.5566265060240962,-0.5614457831325301,-0.5839357429718874,-0.591164658634538,-0.28321295465498203
2016/10/31,-0.5662650602409638,-0.5566265060240962,-0.5614457831325301,-0.5839357429718874,-0.3251957380641551
2016/11/1,-0.570281124497992,-0.5662650602409638,-0.5566265060240962,-0.5614457831325301,-0.30781368213390775
2016/11/2,-0.5951807228915662,-0.570281124497992,-0.5662650602409638,-0.5566265060240962,-0.360475935728501
2016/11/3,-0.5903614457831325,-0.5951807228915662,-0.570281124497992,-0.5662650602409638,-0.2764452417208989
2016/11/4,-0.5895582329317268,-0.5903614457831325,-0.5951807228915662,-0.570281124497992,-0.28767179444087765
2016/11/7,-0.5156626506024096,-0.5895582329317268,-0.5903614457831325,-0.5951807228915662,-0.08967911987904284
2016/11/8,-0.4200803212851407,-0.5156626506024096,-0.5895582329317268,-0.5903614457831325,-0.02914251085801145
2016/11/9,-0.41044176706827296,-0.4200803212851407,-0.5156626506024096,-0.5895582329317268,-0.261064411763714
2016/11/10,-0.3381526104417669,-0.41044176706827296,-0.4200803212851407,-0.5156626506024096,-0.08979695035652716
2016/11/11,-0.28192771084337354,-0.3381526104417669,-0.41044176706827296,-0.4200803212851407,-0.134863220821753
2016/11/14,-0.35421686746987957,-0.28192771084337354,-0.3381526104417669,-0.41044176706827296,-0.489911820749727
2016/11/15,-0.30602409638554207,-0.35421686746987957,-0.28192771084337354,-0.3381526104417669,-0.16684906131897226
2016/11/16,0.16626506024096388,-0.30602409638554207,-0.35421686746987957,-0.28192771084337354,1.0
2016/11/17,0.16064257028112472,0.16626506024096388,-0.30602409638554207,-0.35421686746987957,-0.2823019057788646
2016/11/18,0.10923694779116477,0.16064257028112472,0.16626506024096388,-0.30602409638554207,-0.4063349780645842
2016/11/21,0.26104417670682745,0.10923694779116477,0.16064257028112472,0.16626506024096388,0.1274983040754109
2016/11/22,0.33253012048192776,0.26104417670682745,0.10923694779116477,0.16064257028112472,-0.11078311610683597
2016/11/23,0.33172690763052204,0.33253012048192776,0.26104417670682745,0.10923694779116477,-0.31269165225518003
2016/11/24,0.3646586345381526,0.33172690763052204,0.33253012048192776,0.26104417670682745,-0.20956323507677255
2016/11/25,0.3791164658634538,0.3646586345381526,0.33172690763052204,0.33253012048192776,-0.24246977259365243
2016/11/28,0.5244979919678716,0.3791164658634538,0.3646586345381526,0.33172690763052204,0.12595898896696694
2016/11/29,0.42811244979919705,0.5244979919678716,0.3791164658634538,0.3646586345381526,-0.5384771975069902
2016/11/30,0.2730923694779115,0.42811244979919705,0.5244979919678716,0.3791164658634538,-0.7241463379753834
2016/12/1,0.32289156626506044,0.2730923694779115,0.42811244979919705,0.5244979919678716,-0.1883725843192413
2016/12/2,0.30843373493975923,0.32289156626506044,0.2730923694779115,0.42811244979919705,-0.3589590573302294
2016/12/5,0.39919678714859463,0.30843373493975923,0.32289156626506044,0.2730923694779115,-0.043551920890917445
2016/12/6,0.39437751004016075,0.39919678714859463,0.30843373493975923,0.32289156626506044,-0.2752758610801438
2016/12/7,0.46425702811245007,0.39437751004016075,0.39919678714859463,0.30843373493975923,-0.0678500665845731
2016/12/8,0.4056224899598395,0.46425702811245007,0.39437751004016075,0.39919678714859463,-0.4428568579906313
2016/12/9,0.47791164658634555,0.4056224899598395,0.46425702811245007,0.39437751004016075,-0.11861657703150541
